"iso_alpha_3_code","year_mid","parameter","0.1","0.5","0.9","estimate_version"
"NIC",2010,"mmr_mean",99.587978032636,99.587978032636,99.587978032636,"estimates_12-19-22"
"NIC",2010,"births",142000,142000,142000,"estimates_12-19-22"
"NIC",2010,"hiv_related_indirect_mmr",3.23698411170883e-06,3.23698411170883e-06,3.23698411170883e-06,"estimates_12-19-22"
"NIC",2010,"hiv_related_indirect_maternal_deaths",0.459651743862653,0.459651743862653,0.459651743862653,"estimates_12-19-22"
"NIC",2010,"hiv_related_indirect_percentage",0.393249737922486,0.33082178334198,0.272924909647621,"estimates_12-19-22"
"NIC",2010,"lifetime_risk",0.0025469164042423,0.0030275340346721,0.00366977939013304,"estimates_12-19-22"
"NIC",2010,"lifetime_risk_1_in",393,330,272,"estimates_12-19-22"
"NIC",2011,"mmr",79.6603115685092,94.5024092228941,114.177507483673,"estimates_12-19-22"
"NIC",2011,"pm",0.057014940739558,0.0676378130526762,0.0817197886223868,"estimates_12-19-22"
"NIC",2011,"maternal_deaths",113.117642427283,134.19342109651,162.132060626815,"estimates_12-19-22"
"NIC",2011,"mmr_rate",7.16942804116583e-05,8.50521683006047e-05,0.000102759756735306,"estimates_12-19-22"
"NIC",2011,"pm_mean",0.0687908474715403,0.0687908474715403,0.0687908474715403,"estimates_12-19-22"
"NIC",2011,"mmr_mean",96.1134094250254,96.1134094250254,96.1134094250254,"estimates_12-19-22"
"NIC",2011,"births",142000,142000,142000,"estimates_12-19-22"
"NIC",2011,"hiv_related_indirect_mmr",2.76757901973026e-06,2.76757901973026e-06,2.76757901973026e-06,"estimates_12-19-22"
"NIC",2011,"hiv_related_indirect_maternal_deaths",0.392996220801697,0.392996220801697,0.392996220801697,"estimates_12-19-22"
"NIC",2011,"hiv_related_indirect_percentage",0.347422570315972,0.292858038486895,0.242392663907646,"estimates_12-19-22"
"NIC",2011,"lifetime_risk",0.00246669531095045,0.00292628342914722,0.00353552624613788,"estimates_12-19-22"
"NIC",2011,"lifetime_risk_1_in",405,342,283,"estimates_12-19-22"
"NIC",2012,"mmr",77.8165460196552,92.1263903997832,110.440113856211,"estimates_12-19-22"
"NIC",2012,"pm",0.0557224140250911,0.0659693231205258,0.0790833063667411,"estimates_12-19-22"
"NIC",2012,"maternal_deaths",111.277660808107,131.74073827169,157.929362814382,"estimates_12-19-22"
"NIC",2012,"mmr_rate",7.00348914176897e-05,8.29137513598049e-05,9.939610247059e-05,"estimates_12-19-22"
"NIC",2012,"pm_mean",0.0669250145041193,0.0669250145041193,0.0669250145041193,"estimates_12-19-22"
"NIC",2012,"mmr_mean",93.4610167585499,93.4610167585499,93.4610167585499,"estimates_12-19-22"
"NIC",2012,"births",143000,143000,143000,"estimates_12-19-22"
"NIC",2012,"hiv_related_indirect_mmr",2.54281026696529e-06,2.54281026696529e-06,2.54281026696529e-06,"estimates_12-19-22"
"NIC",2012,"hiv_related_indirect_maternal_deaths",0.363621868176037,0.363621868176037,0.363621868176037,"estimates_12-19-22"
"NIC",2012,"hiv_related_indirect_percentage",0.326769870552083,0.276013230946176,0.230243357977332,"estimates_12-19-22"
"NIC",2012,"lifetime_risk",0.00241040775795484,0.00285366258836424,0.0034209396438797,"estimates_12-19-22"
"NIC",2012,"lifetime_risk_1_in",415,350,292,"estimates_12-19-22"
"NIC",2013,"mmr",76.8118793330467,91.0258472177416,108.959397745142,"estimates_12-19-22"
"NIC",2013,"pm",0.0541355285590226,0.0641532585122575,0.0767924784502479,"estimates_12-19-22"
"NIC",2013,"maternal_deaths",109.840987446257,130.16696152137,155.811938775553,"estimates_12-19-22"
"NIC",2013,"mmr_rate",6.9130691399742e-05,8.19232624959674e-05,9.80634579706277e-05,"estimates_12-19-22"
"NIC",2013,"pm_mean",0.065027088507176,0.065027088507176,0.065027088507176,"estimates_12-19-22"
"NIC",2013,"mmr_mean",92.2657080986434,92.2657080986434,92.2657080986434,"estimates_12-19-22"
"NIC",2013,"births",143000,143000,143000,"estimates_12-19-22"
"NIC",2013,"hiv_related_indirect_mmr",2.57077804917466e-06,2.57077804917466e-06,2.57077804917466e-06,"estimates_12-19-22"
"NIC",2013,"hiv_related_indirect_maternal_deaths",0.367621261031976,0.367621261031976,0.367621261031976,"estimates_12-19-22"
"NIC",2013,"hiv_related_indirect_percentage",0.334684956480245,0.282422864247024,0.235939083950129,"estimates_12-19-22"
"NIC",2013,"lifetime_risk",0.00237958966519021,0.00281993055221774,0.00337550205841845,"estimates_12-19-22"
"NIC",2013,"lifetime_risk_1_in",420,355,296,"estimates_12-19-22"
"NIC",2014,"mmr",68.1015138061253,80.8669330597613,96.9094995553497,"estimates_12-19-22"
"NIC",2014,"pm",0.047697558307792,0.056638318874541,0.0678743576652255,"estimates_12-19-22"
"NIC",2014,"maternal_deaths",98.0661798808205,116.448383606056,139.549679359704,"estimates_12-19-22"
"NIC",2014,"mmr_rate",5.44812110449003e-05,6.46935464478091e-05,7.75275996442798e-05,"estimates_12-19-22"
"NIC",2014,"pm_mean",0.0574034116158528,0.0574034116158528,0.0574034116158528,"estimates_12-19-22"
"NIC",2014,"mmr_mean",81.9593154737454,81.9593154737454,81.9593154737454,"estimates_12-19-22"
"NIC",2014,"births",144000,144000,144000,"estimates_12-19-22"
"NIC",2014,"hiv_related_indirect_mmr",2.42242212121726e-06,2.42242212121726e-06,2.42242212121726e-06,"estimates_12-19-22"
"NIC",2014,"hiv_related_indirect_maternal_deaths",0.348828785455286,0.348828785455286,0.348828785455286,"estimates_12-19-22"
"NIC",2014,"hiv_related_indirect_percentage",0.355707529220794,0.299556571463774,0.249967457507476,"estimates_12-19-22"
"NIC",2014,"lifetime_risk",0.00187561487596136,0.00222719311426845,0.00266902876058588,"estimates_12-19-22"
"NIC",2014,"lifetime_risk_1_in",533,449,375,"estimates_12-19-22"
"NIC",2015,"mmr",66.6716383932481,79.3938707867895,94.8008150857335,"estimates_12-19-22"
"NIC",2015,"pm",0.0465602130389318,0.0554447982216182,0.0662042549580292,"estimates_12-19-22"
"NIC",2015,"maternal_deaths",96.0071592862773,114.327173932977,136.513173723456,"estimates_12-19-22"
"NIC",2015,"mmr_rate",5.33373107145985e-05,6.35150966294316e-05,7.58406520685868e-05,"estimates_12-19-22"
"NIC",2015,"pm_mean",0.0560697554061931,0.0560697554061931,0.0560697554061931,"estimates_12-19-22"
"NIC",2015,"mmr_mean",80.2887747552571,80.2887747552571,80.2887747552571,"estimates_12-19-22"
"NIC",2015,"births",144000,144000,144000,"estimates_12-19-22"
"NIC",2015,"hiv_related_indirect_mmr",2.09393446825515e-06,2.09393446825515e-06,2.09393446825515e-06,"estimates_12-19-22"
"NIC",2015,"hiv_related_indirect_maternal_deaths",0.301526563428741,0.301526563428741,0.301526563428741,"estimates_12-19-22"
"NIC",2015,"hiv_related_indirect_percentage",0.314066748428249,0.263740065511903,0.220877264226208,"estimates_12-19-22"
"NIC",2015,"lifetime_risk",0.00183669058017467,0.00218716650905745,0.00261160169836896,"estimates_12-19-22"
"NIC",2015,"lifetime_risk_1_in",544,457,383,"estimates_12-19-22"
"NIC",2016,"mmr",64.0959379686631,77.2489280047955,92.8948572784185,"estimates_12-19-22"
"NIC",2016,"pm",0.0451115105937804,0.0543687469828473,0.0653805447120834,"estimates_12-19-22"
"NIC",2016,"maternal_deaths",92.2981506748748,111.238456326906,133.768594480923,"estimates_12-19-22"
"NIC",2016,"mmr_rate",5.12767503749304e-05,6.17991424038364e-05,7.43158858227348e-05,"estimates_12-19-22"
"NIC",2016,"pm_mean",0.0549536007629037,0.0549536007629037,0.0549536007629037,"estimates_12-19-22"
"NIC",2016,"mmr_mean",78.0799077506257,78.0799077506257,78.0799077506257,"estimates_12-19-22"
"NIC",2016,"births",144000,144000,144000,"estimates_12-19-22"
"NIC",2016,"hiv_related_indirect_mmr",2.2556118504373e-06,2.2556118504373e-06,2.2556118504373e-06,"estimates_12-19-22"
"NIC",2016,"hiv_related_indirect_maternal_deaths",0.324808106462971,0.324808106462971,0.324808106462971,"estimates_12-19-22"
"NIC",2016,"hiv_related_indirect_percentage",0.351911824980248,0.29199264102374,0.242813425470575,"estimates_12-19-22"
"NIC",2016,"lifetime_risk",0.00176640283721411,0.00212888257702277,0.00256006456352074,"estimates_12-19-22"
"NIC",2016,"lifetime_risk_1_in",566,470,391,"estimates_12-19-22"
"NIC",2017,"mmr",62.4009350820213,76.0220442251427,91.9549590829558,"estimates_12-19-22"
"NIC",2017,"pm",0.0440876171775151,0.0537112268981986,0.0649681776129579,"estimates_12-19-22"
"NIC",2017,"maternal_deaths",89.2333371672905,108.711523241954,131.495591488627,"estimates_12-19-22"
"NIC",2017,"mmr_rate",4.99207480656171e-05,6.08176353801142e-05,7.35639672663646e-05,"estimates_12-19-22"
"NIC",2017,"pm_mean",0.0542556738962239,0.0542556738962239,0.0542556738962239,"estimates_12-19-22"
"NIC",2017,"mmr_mean",76.79264613004,76.79264613004,76.79264613004,"estimates_12-19-22"
"NIC",2017,"births",143000,143000,143000,"estimates_12-19-22"
"NIC",2017,"hiv_related_indirect_mmr",2.47040939132542e-06,2.47040939132542e-06,2.47040939132542e-06,"estimates_12-19-22"
"NIC",2017,"hiv_related_indirect_maternal_deaths",0.353268542959535,0.353268542959535,0.353268542959535,"estimates_12-19-22"
"NIC",2017,"hiv_related_indirect_percentage",0.39589300834647,0.324959610926693,0.268654286398712,"estimates_12-19-22"
"NIC",2017,"lifetime_risk",0.00172039626691247,0.00209593078879474,0.0025352018863574,"estimates_12-19-22"
"NIC",2017,"lifetime_risk_1_in",581,477,394,"estimates_12-19-22"
"NIC",2018,"mmr",60.2009023948251,74.4328600506179,91.1002719983392,"estimates_12-19-22"
"NIC",2018,"pm",0.0430006445677323,0.0531663286075842,0.0650716228559566,"estimates_12-19-22"
"NIC",2018,"maternal_deaths",86.0872904246,106.438989872384,130.273388957625,"estimates_12-19-22"
"NIC",2018,"mmr_rate",4.81607219158601e-05,5.95462880404943e-05,7.28802175986713e-05,"estimates_12-19-22"
"NIC",2018,"pm_mean",0.053746198677091,0.053746198677091,0.053746198677091,"estimates_12-19-22"
"NIC",2018,"mmr_mean",75.2446781479274,75.2446781479274,75.2446781479274,"estimates_12-19-22"
"NIC",2018,"births",143000,143000,143000,"estimates_12-19-22"
"NIC",2018,"hiv_related_indirect_mmr",2.61603363050979e-06,2.61603363050979e-06,2.61603363050979e-06,"estimates_12-19-22"
"NIC",2018,"hiv_related_indirect_maternal_deaths",0.374092809162899,0.374092809162899,0.374092809162899,"estimates_12-19-22"
"NIC",2018,"hiv_related_indirect_percentage",0.43455056758994,0.351462194080781,0.287159804589549,"estimates_12-19-22"
"NIC",2018,"lifetime_risk",0.001660554758063,0.00205312271073059,0.00251286914497613,"estimates_12-19-22"
"NIC",2018,"lifetime_risk_1_in",602,487,398,"estimates_12-19-22"
"NIC",2019,"mmr",59.4395369676624,75.0845739975619,92.6569531881998,"estimates_12-19-22"
"NIC",2019,"pm",0.0419712294848735,0.0530184460848026,0.0654265905157851,"estimates_12-19-22"
"NIC",2019,"maternal_deaths",84.4041424940807,106.620095076538,131.572873527244,"estimates_12-19-22"
"NIC",2019,"mmr_rate",4.755162957413e-05,6.00676591980496e-05,7.41255625505599e-05,"estimates_12-19-22"
"NIC",2019,"pm_mean",0.0534720886951537,0.0534720886951537,0.0534720886951537,"estimates_12-19-22"
"NIC",2019,"mmr_mean",75.7270213844747,75.7270213844747,75.7270213844747,"estimates_12-19-22"
"NIC",2019,"births",142000,142000,142000,"estimates_12-19-22"
"NIC",2019,"hiv_related_indirect_mmr",2.25579972141201e-06,2.25579972141201e-06,2.25579972141201e-06,"estimates_12-19-22"
"NIC",2019,"hiv_related_indirect_maternal_deaths",0.320323560440505,0.320323560440505,0.320323560440505,"estimates_12-19-22"
"NIC",2019,"hiv_related_indirect_percentage",0.379511657811072,0.300434510221134,0.243457144206992,"estimates_12-19-22"
"NIC",2019,"lifetime_risk",0.00164012363214665,0.00207181937319032,0.0025566965417202,"estimates_12-19-22"
"NIC",2019,"lifetime_risk_1_in",610,483,391,"estimates_12-19-22"
"NIC",2020,"mmr",54.1104020691969,77.8785727861904,108.522906868557,"estimates_12-19-22"
"NIC",2020,"pm",0.0378638545496614,0.0544956762424459,0.0759391060469801,"estimates_12-19-22"
"NIC",2020,"maternal_deaths",76.2956669175676,109.808787628528,153.017298684665,"estimates_12-19-22"
"NIC",2020,"mmr_rate",4.32883216553575e-05,6.23028582289523e-05,8.68183254948453e-05,"estimates_12-19-22"
"NIC",2020,"pm_mean",0.0560995456130291,0.0560995456130291,0.0560995456130291,"estimates_12-19-22"
"NIC",2020,"mmr_mean",80.1706272413147,80.1706272413147,80.1706272413147,"estimates_12-19-22"
"NIC",2020,"births",141000,141000,141000,"estimates_12-19-22"
"NIC",2020,"hiv_related_indirect_mmr",2.79574917732899e-06,2.79574917732899e-06,2.79574917732899e-06,"estimates_12-19-22"
"NIC",2020,"hiv_related_indirect_maternal_deaths",0.394200634003388,0.394200634003388,0.394200634003388,"estimates_12-19-22"
"NIC",2020,"hiv_related_indirect_percentage",0.516674996011629,0.358988239936614,0.257618346024883,"estimates_12-19-22"
"NIC",2020,"lifetime_risk",0.00149131064915306,0.00214637371920403,0.00299094740569771,"estimates_12-19-22"
"NIC",2020,"lifetime_risk_1_in",671,466,334,"estimates_12-19-22"
"NER",1985,"mmr",843.844881915123,1128.70121522636,1440.44538286826,"estimates_12-19-22"
"NER",1985,"pm",0.292683647136436,0.391484732893133,0.499611738121709,"estimates_12-19-22"
"NER",1985,"maternal_deaths",3451.32556703285,4616.38797027582,5891.42161593119,"estimates_12-19-22"
"NER",1985,"mmr_rate",0.00210961220478781,0.00282175303806591,0.00360111345717066,"estimates_12-19-22"
"NER",1985,"pm_mean",0.394593372717093,0.394593372717093,0.394593372717093,"estimates_12-19-22"
"NER",1985,"mmr_mean",1137.66382666992,1137.66382666992,1137.66382666992,"estimates_12-19-22"
"NER",1985,"births",409000,409000,409000,"estimates_12-19-22"
"NER",1985,"hiv_related_indirect_mmr",4.43062476979329e-07,4.43062476979329e-07,4.43062476979329e-07,"estimates_12-19-22"
"NER",1985,"hiv_related_indirect_maternal_deaths",0.181212553084546,0.181212553084546,0.181212553084546,"estimates_12-19-22"
"NER",1985,"hiv_related_indirect_percentage",0.00525052040339203,0.00392541862277053,0.0030758714092796,"estimates_12-19-22"
"NER",1985,"lifetime_risk",0.0656274262245331,0.0877812466714227,0.112026185286699,"estimates_12-19-22"
"NER",1985,"lifetime_risk_1_in",15,11,9,"estimates_12-19-22"
"NER",1986,"mmr",838.211376614646,1099.49448020303,1385.7538684579,"estimates_12-19-22"
"NER",1986,"pm",0.29690056387164,0.389448938839817,0.490844095428694,"estimates_12-19-22"
"NER",1986,"maternal_deaths",3503.72355424922,4595.88692724868,5792.45117015402,"estimates_12-19-22"
"NER",1986,"mmr_rate",0.00209552844153661,0.00274873620050758,0.00346438467114475,"estimates_12-19-22"
"NER",1986,"pm_mean",0.392397866046717,0.392397866046717,0.392397866046717,"estimates_12-19-22"
"NER",1986,"mmr_mean",1107.81990842519,1107.81990842519,1107.81990842519,"estimates_12-19-22"
"NER",1986,"births",418000,418000,418000,"estimates_12-19-22"
"NER",1986,"hiv_related_indirect_mmr",6.65541120037846e-07,6.65541120037846e-07,6.65541120037846e-07,"estimates_12-19-22"
"NER",1986,"hiv_related_indirect_maternal_deaths",0.27819618817582,0.27819618817582,0.27819618817582,"estimates_12-19-22"
"NER",1986,"hiv_related_indirect_percentage",0.00794001535419171,0.00605315562762031,0.00480273687259106,"estimates_12-19-22"
"NER",1986,"lifetime_risk",0.0653915395085369,0.0857750667045272,0.10810707342622,"estimates_12-19-22"
"NER",1986,"lifetime_risk_1_in",15,12,9,"estimates_12-19-22"
"NER",1987,"mmr",810.397898941962,1047.84820798181,1312.25823951559,"estimates_12-19-22"
"NER",1987,"pm",0.300406721373975,0.388427271428494,0.486441531800041,"estimates_12-19-22"
"NER",1987,"maternal_deaths",3476.60698646102,4495.26881224196,5629.58784752188,"estimates_12-19-22"
"NER",1987,"mmr_rate",0.0020259947473549,0.00261962051995452,0.00328064559878897,"estimates_12-19-22"
"NER",1987,"pm_mean",0.391758508200837,0.391758508200837,0.391758508200837,"estimates_12-19-22"
"NER",1987,"mmr_mean",1056.83478214645,1056.83478214645,1056.83478214645,"estimates_12-19-22"
"NER",1987,"births",429000,429000,429000,"estimates_12-19-22"
"NER",1987,"hiv_related_indirect_mmr",1.00347120874117e-06,1.00347120874117e-06,1.00347120874117e-06,"estimates_12-19-22"
"NER",1987,"hiv_related_indirect_maternal_deaths",0.430489148549961,0.430489148549961,0.430489148549961,"estimates_12-19-22"
"NER",1987,"hiv_related_indirect_percentage",0.0123824507695698,0.00957649401027165,0.00764690347161845,"estimates_12-19-22"
"NER",1987,"lifetime_risk",0.0635629453790463,0.0821871805151969,0.102925981064897,"estimates_12-19-22"
"NER",1987,"lifetime_risk_1_in",16,12,10,"estimates_12-19-22"
"NER",1988,"mmr",802.11789933622,1024.38471487193,1277.48649959693,"estimates_12-19-22"
"NER",1988,"pm",0.304971909643459,0.389479605133598,0.485711012867582,"estimates_12-19-22"
"NER",1988,"maternal_deaths",3513.27639909265,4486.80505113905,5595.39086823454,"estimates_12-19-22"
"NER",1988,"mmr_rate",0.00200529474834055,0.00256096178717982,0.00319371624899232,"estimates_12-19-22"
"NER",1988,"pm_mean",0.393387509214879,0.393387509214879,0.393387509214879,"estimates_12-19-22"
"NER",1988,"mmr_mean",1034.66303793503,1034.66303793503,1034.66303793503,"estimates_12-19-22"
"NER",1988,"births",438000,438000,438000,"estimates_12-19-22"
"NER",1988,"hiv_related_indirect_mmr",1.47802803985295e-06,1.47802803985295e-06,1.47802803985295e-06,"estimates_12-19-22"
"NER",1988,"hiv_related_indirect_maternal_deaths",0.647376281455594,0.647376281455594,0.647376281455594,"estimates_12-19-22"
"NER",1988,"hiv_related_indirect_percentage",0.0184265684767298,0.0144284468363796,0.011569813382132,"estimates_12-19-22"
"NER",1988,"lifetime_risk",0.0631383710099109,0.0806340093370175,0.100556809215267,"estimates_12-19-22"
"NER",1988,"lifetime_risk_1_in",16,12,10,"estimates_12-19-22"
"NER",1989,"mmr",787.166064300585,997.706946355603,1239.10908366882,"estimates_12-19-22"
"NER",1989,"pm",0.307910937576759,0.390266927414049,0.484694725821732,"estimates_12-19-22"
"NER",1989,"maternal_deaths",3526.50396806662,4469.7271196731,5551.2086948363,"estimates_12-19-22"
"NER",1989,"mmr_rate",0.00196791516075146,0.00249426736588901,0.00309777270917204,"estimates_12-19-22"
"NER",1989,"pm_mean",0.39429086360418,0.39429086360418,0.39429086360418,"estimates_12-19-22"
"NER",1989,"mmr_mean",1007.99403144167,1007.99403144167,1007.99403144167,"estimates_12-19-22"
"NER",1989,"births",448000,448000,448000,"estimates_12-19-22"
"NER",1989,"hiv_related_indirect_mmr",2.19383270279793e-06,2.19383270279793e-06,2.19383270279793e-06,"estimates_12-19-22"
"NER",1989,"hiv_related_indirect_maternal_deaths",0.982837050853471,0.982837050853471,0.982837050853471,"estimates_12-19-22"
"NER",1989,"hiv_related_indirect_percentage",0.0278700111995707,0.0219887484076512,0.0177049198630868,"estimates_12-19-22"
"NER",1989,"lifetime_risk",0.0621862802496206,0.0788190530395768,0.0978898713136793,"estimates_12-19-22"
"NER",1989,"lifetime_risk_1_in",16,13,10,"estimates_12-19-22"
"NER",1990,"mmr",765.354871220483,965.105045445901,1191.34350410881,"estimates_12-19-22"
"NER",1990,"pm",0.312031371782442,0.393468523646317,0.48570481724168,"estimates_12-19-22"
"NER",1990,"maternal_deaths",3535.93950503863,4458.78530996006,5504.00698898271,"estimates_12-19-22"
"NER",1990,"mmr_rate",0.00191338717805121,0.00241276261361475,0.00297835876027203,"estimates_12-19-22"
"NER",1990,"pm_mean",0.397068237556813,0.397068237556813,0.397068237556813,"estimates_12-19-22"
"NER",1990,"mmr_mean",973.934473591732,973.934473591732,973.934473591732,"estimates_12-19-22"
"NER",1990,"births",462000,462000,462000,"estimates_12-19-22"
"NER",1990,"hiv_related_indirect_mmr",3.02693128870629e-06,3.02693128870629e-06,3.02693128870629e-06,"estimates_12-19-22"
"NER",1990,"hiv_related_indirect_maternal_deaths",1.3984422553823,1.3984422553823,1.3984422553823,"estimates_12-19-22"
"NER",1990,"hiv_related_indirect_percentage",0.0395493829402216,0.03136374950053,0.0254077122027923,"estimates_12-19-22"
"NER",1990,"lifetime_risk",0.0607066055904508,0.076550438953645,0.0944952765654309,"estimates_12-19-22"
"NER",1990,"lifetime_risk_1_in",16,13,11,"estimates_12-19-22"
"NER",1991,"mmr",775.422363152771,970.742962752551,1197.4927871452,"estimates_12-19-22"
"NER",1991,"pm",0.316621873076019,0.396375536413982,0.488962438121272,"estimates_12-19-22"
"NER",1991,"maternal_deaths",3667.74777771261,4591.61421381957,5664.14088319681,"estimates_12-19-22"
"NER",1991,"mmr_rate",0.00193855590788193,0.00242685740688138,0.00299373196786301,"estimates_12-19-22"
"NER",1991,"pm_mean",0.400653282537091,0.400653282537091,0.400653282537091,"estimates_12-19-22"
"NER",1991,"mmr_mean",981.219371016842,981.219371016842,981.219371016842,"estimates_12-19-22"
"NER",1991,"births",473000,473000,473000,"estimates_12-19-22"
"NER",1991,"hiv_related_indirect_mmr",4.34042100537804e-06,4.34042100537804e-06,4.34042100537804e-06,"estimates_12-19-22"
"NER",1991,"hiv_related_indirect_maternal_deaths",2.05301913554381,2.05301913554381,2.05301913554381,"estimates_12-19-22"
"NER",1991,"hiv_related_indirect_percentage",0.055974926848001,0.0447123612729649,0.0362459052110494,"estimates_12-19-22"
"NER",1991,"lifetime_risk",0.0615479028727925,0.0770511613090654,0.0950490639119751,"estimates_12-19-22"
"NER",1991,"lifetime_risk_1_in",16,13,11,"estimates_12-19-22"
"NER",1992,"mmr",737.908328039818,919.350559230844,1140.30581842724,"estimates_12-19-22"
"NER",1992,"pm",0.309104850394201,0.385109784335623,0.477666460744389,"estimates_12-19-22"
"NER",1992,"maternal_deaths",3586.23447427352,4468.0437178619,5541.8862775564,"estimates_12-19-22"
"NER",1992,"mmr_rate",0.00177097998729556,0.00220644134215403,0.00273673396422538,"estimates_12-19-22"
"NER",1992,"pm_mean",0.390627031824738,0.390627031824738,0.390627031824738,"estimates_12-19-22"
"NER",1992,"mmr_mean",932.521568565968,932.521568565968,932.521568565968,"estimates_12-19-22"
"NER",1992,"births",486000,486000,486000,"estimates_12-19-22"
"NER",1992,"hiv_related_indirect_mmr",5.55250172324709e-06,5.55250172324709e-06,5.55250172324709e-06,"estimates_12-19-22"
"NER",1992,"hiv_related_indirect_maternal_deaths",2.69851583749808,2.69851583749808,2.69851583749808,"estimates_12-19-22"
"NER",1992,"hiv_related_indirect_percentage",0.0752464975967512,0.0603959139144101,0.0486930929713691,"estimates_12-19-22"
"NER",1992,"lifetime_risk",0.0563757304223361,0.0702378023412486,0.0871186446552839,"estimates_12-19-22"
"NER",1992,"lifetime_risk_1_in",18,14,11,"estimates_12-19-22"
"NER",1993,"mmr",718.296286196005,897.257313878564,1113.20355262652,"estimates_12-19-22"
"NER",1993,"pm",0.309926369919417,0.387143449740946,0.48031869672342,"estimates_12-19-22"
"NER",1993,"maternal_deaths",3584.29846811806,4477.31399625404,5554.88572760636,"estimates_12-19-22"
"NER",1993,"mmr_rate",0.00172391108687041,0.00215341755330855,0.00267168852630366,"estimates_12-19-22"
"NER",1993,"pm_mean",0.392462838794594,0.392462838794594,0.392462838794594,"estimates_12-19-22"
"NER",1993,"mmr_mean",909.585717567031,909.585717567031,909.585717567031,"estimates_12-19-22"
"NER",1993,"births",499000,499000,499000,"estimates_12-19-22"
"NER",1993,"hiv_related_indirect_mmr",7.2782572470361e-06,7.2782572470361e-06,7.2782572470361e-06,"estimates_12-19-22"
"NER",1993,"hiv_related_indirect_maternal_deaths",3.63185036627101,3.63185036627101,3.63185036627101,"estimates_12-19-22"
"NER",1993,"hiv_related_indirect_percentage",0.101326672390034,0.0811167224212914,0.0653811895395372,"estimates_12-19-22"
"NER",1993,"lifetime_risk",0.0550431701122462,0.0687569849815403,0.0853049830471467,"estimates_12-19-22"
"NER",1993,"lifetime_risk_1_in",18,15,12,"estimates_12-19-22"
"NER",1994,"mmr",708.935348051175,884.108699181049,1098.47248722749,"estimates_12-19-22"
"NER",1994,"pm",0.312505293329489,0.389723335325611,0.484216886319822,"estimates_12-19-22"
"NER",1994,"maternal_deaths",3629.74898202201,4526.63653980697,5624.17913460473,"estimates_12-19-22"
"NER",1994,"mmr_rate",0.00170144483532282,0.00212186087803452,0.00263633396934597,"estimates_12-19-22"
"NER",1994,"pm_mean",0.395481838324974,0.395481838324974,0.395481838324974,"estimates_12-19-22"
"NER",1994,"mmr_mean",897.172178153237,897.172178153237,897.172178153237,"estimates_12-19-22"
"NER",1994,"births",512000,512000,512000,"estimates_12-19-22"
"NER",1994,"hiv_related_indirect_mmr",9.23843430714196e-06,9.23843430714196e-06,9.23843430714196e-06,"estimates_12-19-22"
"NER",1994,"hiv_related_indirect_maternal_deaths",4.73007836525668,4.73007836525668,4.73007836525668,"estimates_12-19-22"
"NER",1994,"hiv_related_indirect_percentage",0.130314200477348,0.104494326497404,0.0841025552716345,"estimates_12-19-22"
"NER",1994,"lifetime_risk",0.0544520413690692,0.0679067895188171,0.0843716842187672,"estimates_12-19-22"
"NER",1994,"lifetime_risk_1_in",18,15,12,"estimates_12-19-22"
"NER",1995,"mmr",700.984521605857,872.675694504006,1081.84572995698,"estimates_12-19-22"
"NER",1995,"pm",0.315202625940139,0.3924047707525,0.486459550010294,"estimates_12-19-22"
"NER",1995,"maternal_deaths",3722.2278097271,4633.90793781627,5744.60082607156,"estimates_12-19-22"
"NER",1995,"mmr_rate",0.00168236285185406,0.00209442166680961,0.00259642975189675,"estimates_12-19-22"
"NER",1995,"pm_mean",0.398022315567644,0.398022315567644,0.398022315567644,"estimates_12-19-22"
"NER",1995,"mmr_mean",885.168648688948,885.168648688948,885.168648688948,"estimates_12-19-22"
"NER",1995,"births",531000,531000,531000,"estimates_12-19-22"
"NER",1995,"hiv_related_indirect_mmr",1.14473584166742e-05,1.14473584166742e-05,1.14473584166742e-05,"estimates_12-19-22"
"NER",1995,"hiv_related_indirect_maternal_deaths",6.07854731925401,6.07854731925401,6.07854731925401,"estimates_12-19-22"
"NER",1995,"hiv_related_indirect_percentage",0.163304011199134,0.131175400996821,0.105813223638914,"estimates_12-19-22"
"NER",1995,"lifetime_risk",0.0539019379452322,0.0671040653275878,0.0831881155790249,"estimates_12-19-22"
"NER",1995,"lifetime_risk_1_in",19,15,12,"estimates_12-19-22"
"NER",1996,"mmr",693.1380672677,861.613945344644,1071.96374095536,"estimates_12-19-22"
"NER",1996,"pm",0.315062757848955,0.391642702429384,0.487256245888802,"estimates_12-19-22"
"NER",1996,"maternal_deaths",3798.396608627,4721.64442048865,5874.36130043539,"estimates_12-19-22"
"NER",1996,"mmr_rate",0.00166353136144248,0.00206787346882714,0.00257271297829287,"estimates_12-19-22"
"NER",1996,"pm_mean",0.397987235389047,0.397987235389047,0.397987235389047,"estimates_12-19-22"
"NER",1996,"mmr_mean",875.571917855903,875.571917855903,875.571917855903,"estimates_12-19-22"
"NER",1996,"births",548000,548000,548000,"estimates_12-19-22"
"NER",1996,"hiv_related_indirect_mmr",1.40788593648901e-05,1.40788593648901e-05,1.40788593648901e-05,"estimates_12-19-22"
"NER",1996,"hiv_related_indirect_maternal_deaths",7.7152149319598,7.7152149319598,7.7152149319598,"estimates_12-19-22"
"NER",1996,"hiv_related_indirect_percentage",0.203117676401586,0.163401015512332,0.131337085640067,"estimates_12-19-22"
